timestamp_ms,value
71000,-22.87692469912162
71250,-23.115625535635782
71500,-22.99263311794346
71750,-22.989795793861592
72000,-23.16303161022293
72250,-22.591078552389583
72500,-22.777535189368656
72750,-22.763122813758727
73000,-23.18658427440927
73250,-23.09311882809135
73500,-23.64162071905452
73750,-23.32442152952521
74000,-22.874136520508483
74250,-22.865229082543884
74500,-23.03988780107575
74750,-22.943060526901192
75000,-23.35868855054322
75250,-23.02976267033448
75500,-23.068556105702953
75750,-23.273668775129657
76000,-22.789508112134016
76250,-23.14667701428655
76500,-22.773193585984544
76750,-22.898027326978976
77000,-22.837004068906232
77250,-23.029309312125914
77500,-22.765916696875937
77750,-22.982108452952534
78000,-22.546599077145316
78250,-22.726018426157026
78500,-23.17044246087111
78750,-23.244615295159445
79000,-22.464200241472966
79250,-23.180950864334587
79500,-22.894914953598718
79750,-22.916169815300698
80000,-22.932951112750434
80250,-22.756272551828186
80500,-22.639605171277058
80750,-22.99104701114626
81000,-22.865064816609976
81250,-22.964347865514373
81500,-22.93718086214496
81750,-23.254440613358156
82000,-23.06303266352566
82250,-22.821539881034074
82500,-23.649199660376564
82750,-23.3910153754579
83000,-22.630442149852623
83250,-22.33670991029373
83500,-23.30042151973476
83750,-22.920992847126314
84000,-23.231464459503254
84250,-22.7965533987
84500,-22.894332345150975
84750,-23.147534045153886
85000,-22.737185443868274
85250,-22.87578073915513
85500,-22.986459476223118
85750,-22.67602517316013
86000,-23.19191544579464
86250,-23.268910367756767
86500,-22.90072065106301
86750,-23.214069513775033
87000,-23.353603956097054
87250,-22.611061905442575
87500,-22.630392485377147
87750,-23.30533884471919
88000,-23.294474198536726
88250,-22.92312011837931
88500,-23.09206235741466
88750,-22.951083741107656
89000,-22.776896029082295
89250,-22.649928391648235
89500,-23.14165663989849
89750,-23.15453982006769
90000,-23.34696468922704
90250,-23.078231250033006
90500,-22.673569327750318
90750,-23.25244006826602
91000,-22.77682637507239
91250,-23.109928735519876
91500,-23.20037703059131
91750,-23.163817550479685
92000,-22.86888252762694
92250,-22.774402874622375
92500,-23.023979751455396
92750,-23.170804137875194
93000,-23.165923016859285
93250,-23.055989774228244
93500,-23.257172752938033
93750,-23.34226086973785
94000,-23.28597663364514
94250,-23.23881714625687
94500,-22.97985007394182
94750,-23.129587750460587
95000,-23.142200040751035
95250,-23.196112416077362
95500,-22.874842008794367
95750,-22.771512518216426
96000,-22.88888203374354
96250,-22.62133273110101
96500,-23.152714000688814
96750,-23.014888828896176
97000,-23.16912654759659
97250,-22.874813489175846
97500,-22.797697819166174
97750,-23.276888540623453
98000,-23.171660202364844
98250,-22.912329406319188
98500,-22.70409288737562
98750,-22.907162137571703
99000,-23.104686381439908
99250,-22.819563389438986
99500,-22.962455848583673
99750,-23.16186357652493
100000,-23.07059519813421
100250,-22.69461638400451
100500,-23.278537782465634
100750,-23.288473025417005
101000,-23.091475639127562
101250,-22.863607947118513
101500,-23.107639031662288
101750,-22.825841299561212
102000,-23.210883865744236
102250,-23.42861887814995
102500,-23.1004781356223
102750,-22.86262618821181
103000,-22.824170238953226
103250,-23.018438454611875
103500,-23.358722521322893
103750,-23.279830623901216
104000,-23.025605172291854
104250,-23.202271413935623
104500,-23.37831680333633
104750,-23.386952743207875
105000,-23.36076918317478
105250,-23.15718015626707
105500,-23.083338911047687
105750,-23.318495508750473
106000,-22.966448334610813
106250,-23.277831067772183
106500,-23.193041608702032
106750,-23.098434590103743
107000,-23.21018682147091
107250,-22.478474863844628
107500,-23.19828010313868
107750,-23.01623300949179
108000,-23.254147251833157
108250,-23.058376902371638
108500,-23.02764197398765
108750,-22.968899520378073
109000,-22.81363708978768
109250,-23.163021791599693
109500,-22.982578342507708
109750,-22.964528143833657
110000,-22.73891416066154
110250,-22.68000349283312
110500,-23.014482955854255
110750,-23.406696215454804
111000,-23.13739019061159
111250,-23.156084135843173
111500,-22.873007941040065
111750,-22.960218070089944
112000,-23.315032294543805
112250,-22.851027310355096
112500,-23.066828991294393
112750,-22.97278281047647
113000,-22.908691469882125
113250,-22.757851689496142
113500,-22.661200588207137
113750,-23.00757634949736
114000,-22.841448784173377
114250,-22.824507764073246
114500,-22.546413966582225
114750,-23.1739522306483
115000,-22.91971052071512
115250,-23.076236072786006
115500,-22.879295196330517
115750,-22.790247457567386
116000,-23.36504303473883
116250,-22.775280528672376
116500,-22.9365656270439
116750,-23.409601942942825
117000,-22.848568983767905
117250,-23.060282670797285
117500,-23.046745161180002
117750,-22.963704436145143
118000,-23.481037307107055
118250,-22.794700803254592
118500,-22.93498849821137
118750,-23.133012212965063
119000,-22.917267551842563
119250,-22.89191562171778
119500,-22.747041654010076
119750,-22.934202234049593
